build_year,facades,garden,living_area,locality_name,number_rooms,postal_code,price,property_id,property_type,property_url,state,swimming_pool,terrace
,,0,87,,2,,2400000,VBD48507,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd48507,New,0,0
,,1,75,,1,,2300000,VBD48506,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd48506,New,0,0
,,1,75,,1,,2200000,VBD48503,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd48503,New,0,0
,,0,58,,1,,1900000,VBD48502,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd48502,New,0,0
,,1,58,,1,,1800000,VBD48501,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd48501,New,0,0
,,1,58,,1,,1700000,VBD48500,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd48500,New,0,0
,2,1,127,Zwijnaarde,3,9052,5303280,RBU59620,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9052/zwijnaarde/rbu59620,New,0,1
,2,1,127,Zwijnaarde,3,9052,5303280,RBU59621,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9052/zwijnaarde/rbu59621,New,0,1
,2,1,107,Zwijnaarde,2,9052,4632580,RBU59627,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9052/zwijnaarde/rbu59627,New,0,1
,3,1,100,Zwijnaarde,2,9052,4292100,RBU59622,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9052/zwijnaarde/rbu59622,New,0,1
,3,1,100,Zwijnaarde,2,9052,4292100,RBU59625,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9052/zwijnaarde/rbu59625,New,0,1
,3,1,100,Zwijnaarde,2,9052,4291720,RBU59624,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9052/zwijnaarde/rbu59624,New,0,1
,2,1,100,Zwijnaarde,2,9052,4193680,RBU59623,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9052/zwijnaarde/rbu59623,New,0,1
,2,0,74,Zulte,1,9870,2950000,RBT96803,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9870/zulte/rbt96803,New,0,1
,2,1,95,Ekeren,2,2180,3590000,RBT37270,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2180/ekeren/rbt37270,New,0,1
,2,1,100,Ekeren,2,2180,3590000,RBT37271,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2180/ekeren/rbt37271,New,0,1
,3,1,178,Sint-Eloois-Vijve,3,8793,3562000,RBU60202,Residence,https://immovlan.be/en/detail/residence/for-sale/8793/sint-eloois-vijve/rbu60202,New,0,1
,3,1,168,Sint-Eloois-Vijve,3,8793,3515000,RBU60200,Residence,https://immovlan.be/en/detail/residence/for-sale/8793/sint-eloois-vijve/rbu60200,New,0,1
,2,1,169,Ekeren,3,2180,4650000,RBT37268,Residence,https://immovlan.be/en/detail/residence/for-sale/2180/ekeren/rbt37268,New,0,0
,4,0,145,Antwerp,3,2018,5290000,RBT37261,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37261,Excellent,0,1
,4,0,126,Antwerp,3,2018,5190000,RBT37250,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37250,Excellent,0,1
,4,0,145,Antwerp,3,2018,5190000,RBT37266,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37266,Excellent,0,1
,4,0,125,Antwerp,2,2018,4790000,RBT37255,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37255,Excellent,0,1
,4,0,102,Antwerp,2,2018,4740000,RBT37244,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37244,Excellent,0,1
,4,0,125,Antwerp,2,2018,4690000,RBT37260,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37260,Excellent,0,1
,4,0,102,Antwerp,2,2018,4640000,RBT37245,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37245,Excellent,0,1
,4,0,102,Antwerp,2,2018,4490000,RBT37246,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37246,Excellent,0,1
,4,0,102,Antwerp,2,2018,4390000,RBT37247,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37247,Excellent,0,1
,4,0,102,Antwerp,2,2018,4340000,RBT37248,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37248,Excellent,0,1
,4,0,102,Antwerp,2,2018,4290000,RBT37249,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37249,Excellent,0,1
,4,0,125,Antwerp,2,2018,4590000,RBT37265,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37265,Excellent,0,1
,4,0,102,Antwerp,2,2018,4390000,RBT37251,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37251,Excellent,0,1
,4,0,88,Antwerp,1,2018,3540000,RBT37253,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37253,Excellent,0,1
,4,0,88,Antwerp,1,2018,3390000,RBT37258,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37258,Excellent,0,1
,4,0,88,Antwerp,1,2018,3340000,RBT37263,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37263,Excellent,0,1
,4,0,80,Antwerp,1,2018,3290000,RBT37252,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37252,Excellent,0,1
,4,0,80,Antwerp,1,2018,3190000,RBT37257,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37257,Excellent,0,1
,4,0,80,Antwerp,1,2018,3190000,RBT37262,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37262,Excellent,0,1
,4,0,74,Antwerp,1,2018,3140000,RBT37254,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37254,Excellent,0,1
,4,0,74,Antwerp,1,2018,3090000,RBT37259,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37259,Excellent,0,1
,4,0,74,Antwerp,1,2018,3390000,RBT37243,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37243,Excellent,0,1
,4,0,74,Antwerp,1,2018,2990000,RBT37264,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2018/antwerp/rbt37264,Excellent,0,1
,,1,158,Mortsel,3,2640,4890000,RBT17781,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17781,New,0,1
,,1,159,Mortsel,3,2640,4890000,RBT17783,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17783,New,0,1
,,1,158,Mortsel,3,2640,4890000,RBT17786,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17786,New,0,1
,,1,158,Mortsel,3,2640,4890000,RBT17787,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17787,New,0,1
,,1,130,Mortsel,3,2640,4280000,RBT17788,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17788,New,0,1
,,1,131,Mortsel,3,2640,4280000,RBT17789,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17789,New,0,1
,,0,147,Mortsel,3,2640,4280000,RBT17792,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17792,New,0,1
,,0,148,Mortsel,3,2640,4280000,RBT17793,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17793,New,0,1
,,0,155,Mortsel,3,2640,4280000,RBT17794,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17794,New,0,1
,,1,132,Mortsel,3,2640,4180000,RBT17791,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17791,New,0,1
,,1,125,Mortsel,3,2640,3980000,RBT17784,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17784,New,0,1
,,1,125,Mortsel,3,2640,3980000,RBT17785,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17785,New,0,1
,,0,158,Mortsel,3,2640,3900000,RBT17779,Residence,https://immovlan.be/en/detail/residence/for-sale/2640/mortsel/rbt17779,New,0,1
,,1,118,Mortsel,2,2640,4200000,RBT17718,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/2640/mortsel/rbt17718,New,0,1
,,1,90,Mortsel,2,2640,3350000,RBT17775,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/2640/mortsel/rbt17775,New,0,1
,2,0,50,Mortsel,1,2640,2140000,RBT17719,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/2640/mortsel/rbt17719,New,0,0
,2,0,50,Mortsel,1,2640,2140000,RBT17730,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/2640/mortsel/rbt17730,New,0,0
,2,0,46,Mortsel,1,2640,1990000,RBT18001,Ground,https://immovlan.be/en/detail/ground-floor/for-sale/2640/mortsel/rbt18001,New,0,0
,2,0,117,Mortsel,3,2640,4550000,RBT17758,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17758,New,0,1
,2,0,117,Mortsel,3,2640,4450000,RBT17737,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17737,New,0,1
,2,0,117,Mortsel,3,2640,4390000,RBT18000,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt18000,New,0,1
,3,0,118,Mortsel,2,2640,4410000,RBT17724,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17724,New,0,1
,3,1,118,Mortsel,2,2640,4350000,RBT17721,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17721,New,0,1
,3,0,107,Mortsel,2,2640,3950000,RBT17732,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17732,New,0,1
,3,0,98,Mortsel,2,2640,3750000,RBT17749,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17749,New,0,1
,3,0,98,Mortsel,2,2640,3690000,RBT17746,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17746,New,0,1
,3,0,92,Mortsel,2,2640,3600000,RBT17769,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17769,New,0,1
,,1,90,Mortsel,2,2640,3150000,RBT17776,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17776,New,0,1
,,0,90,Mortsel,2,2640,3190000,RBT17777,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17777,New,0,1
,2,0,76,Mortsel,1,2640,2890000,RBT17733,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17733,New,0,1
,2,0,79,Mortsel,1,2640,2910000,RBT17725,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17725,New,0,1
,2,0,76,Mortsel,1,2640,2850000,RBT17722,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17722,New,0,1
,2,0,70,Mortsel,1,2640,2710000,RBT17750,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17750,New,0,1
,2,0,70,Mortsel,1,2640,2710000,RBT17761,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17761,New,0,1
,2,0,70,Mortsel,1,2640,2650000,RBT17747,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17747,New,0,1
,2,0,70,Mortsel,1,2640,2650000,RBT17757,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17757,New,0,1
,2,0,68,Mortsel,1,2640,2510000,RBT17771,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbt17771,New,0,1
,3,1,160,Wetteren,3,9230,4850000,RBU57098,Residence,https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57098,New,0,1
,3,1,160,Wetteren,3,9230,4700000,RBU57099,Residence,https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57099,New,0,1
,3,1,160,Wetteren,3,9230,4650000,RBU57097,Residence,https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57097,New,0,1
,3,1,160,Wetteren,3,9230,4600000,RBU57095,Residence,https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57095,New,0,1
,2,1,157,Wetteren,3,9230,4200000,RBU57096,Residence,https://immovlan.be/en/detail/residence/for-sale/9230/wetteren/rbu57096,New,0,1
,4,1,158,Antwerp,5,2000,6950000,RBT35338,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35338,Excellent,0,1
,4,1,137,Antwerp,4,2000,9000000,RBT35315,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35315,Excellent,0,1
,4,0,164,Antwerp,4,2000,9000000,RBT35323,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35323,Excellent,0,1
,4,1,134,Antwerp,4,2000,9000000,RBT35339,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35339,Excellent,0,1
,4,1,169,Antwerp,4,2000,8500000,RBT35334,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35334,Excellent,0,1
,4,0,169,Antwerp,4,2000,7650000,RBT35337,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35337,Excellent,0,1
,4,0,160,Antwerp,4,2000,11000000,RBT35322,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35322,Excellent,0,1
,4,1,160,Antwerp,4,2000,10500000,RBT35324,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35324,Excellent,0,1
,4,0,160,Antwerp,4,2000,10500000,RBT35326,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35326,Excellent,0,1
,4,1,167,Antwerp,3,2000,8300000,RBT35313,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35313,Excellent,0,1
,4,0,132,Antwerp,3,2000,7750000,RBT35330,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35330,Excellent,0,1
,4,0,132,Antwerp,3,2000,7750000,RBT35332,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35332,Excellent,0,1
,4,0,132,Antwerp,3,2000,7750000,RBT35333,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35333,Excellent,0,1
,4,0,132,Antwerp,3,2000,7750000,RBT35335,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35335,Excellent,0,1
,4,0,167,Antwerp,3,2000,6900000,RBT35314,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35314,Excellent,0,1
,4,0,127,Antwerp,3,2000,6150000,RBT35329,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35329,Excellent,0,1
,4,1,141,Antwerp,3,2000,5950000,RBT35336,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35336,Excellent,0,1
,4,1,139,Antwerp,3,2000,5950000,RBT35341,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35341,Excellent,0,1
,4,0,132,Antwerp,3,2000,5800000,RBT35317,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35317,Excellent,0,1
,4,1,113,Antwerp,3,2000,5750000,RBT35320,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35320,Excellent,0,1
,4,0,113,Antwerp,3,2000,5500000,RBT35321,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35321,Excellent,0,1
,4,0,132,Antwerp,3,2000,5450000,RBT35316,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35316,Excellent,0,1
,4,1,113,Antwerp,3,2000,5000000,RBT35318,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35318,Excellent,0,1
,4,0,160,Antwerp,3,2000,10500000,RBT35319,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35319,Excellent,0,1
,4,1,118,Antwerp,2,2000,7750000,RBT35327,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35327,Excellent,0,1
,4,1,118,Antwerp,2,2000,7750000,RBT35328,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35328,Excellent,0,1
,4,0,105,Antwerp,2,2000,6150000,RBT35340,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35340,Excellent,0,1
,4,1,99,Antwerp,2,2000,5000000,RBT35325,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbt35325,Excellent,0,1
,,1,86,,2,,3100000,VBD43243,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd43243,New,0,0
,,1,82,,2,,3100000,VBD43242,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd43242,New,0,0
,,1,91,,2,,3200000,VBD43248,Apartment,https://immovlan.be/en/detail/apartment/for-sale/5060/sambreville/vbd43248,New,0,0
,3,1,,Fléron,3,4620,3595003695000,VWD11303,Residence,https://immovlan.be/en/detail/residence/for-sale/4620/fleron/vwd11303,,0,1
,3,1,179,Deinze,3,9800,4050000,RBU60054,Residence,https://immovlan.be/en/detail/residence/for-sale/9800/deinze/rbu60054,New,0,0
,,0,132,Meerhout,2,2450,4227200,RBU48614,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2450/meerhout/rbu48614,New,0,1
,,0,,Liege,2,4000,3300004200000,VWD11932,Penthouse,https://immovlan.be/en/detail/penthouse/for-sale/4000/liege/vwd11932,,0,0
,,0,106,Lippelo,3,2890,3190000,RBR00256,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2890/lippelo/rbr00256,New,0,1
,2,1,80,Zaffelare,2,9080,3350000,RBU60059,Apartment,https://immovlan.be/en/detail/apartment/for-sale/9080/zaffelare/rbu60059,New,0,1
,4,1,,Erpent,3,5101,4580000,VWD13480,Triplex,https://immovlan.be/en/detail/triplex/for-sale/5101/erpent/vwd13480,Excellent,0,1
,2,1,212,Breendonk,3,2870,5140000,RBS98588,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/breendonk/rbs98588,New,0,1
,3,1,253,Destelbergen,3,9070,8120000,RBU61333,Residence,https://immovlan.be/en/detail/residence/for-sale/9070/destelbergen/rbu61333,New,0,1
,3,1,140,Puurs,3,2870,3916380,RBU28732,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/puurs/rbu28732,New,0,1
,,0,128,Puurs,3,2870,3850000,RBU48492,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/puurs/rbu48492,,0,1
,3,1,229,Zottegem,4,9620,5398500,RBU63027,Residence,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu63027,New,0,1
,,0,98,Puurs,3,2870,4100000,RBG70375,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbg70375,New,0,1
,,0,106,Puurs,3,2870,3781000,RBG70372,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbg70372,New,0,1
,3,1,206,Zottegem,4,9620,5289500,RBU63026,Residence,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu63026,New,0,1
,2,1,209,Zottegem,3,9620,4397500,RBU63025,Residence,https://immovlan.be/en/detail/residence/for-sale/9620/zottegem/rbu63025,New,0,1
,,0,128,Puurs,3,2870,3850000,RBU48493,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/puurs/rbu48493,,0,1
,4,0,99,Puurs,2,2870,4200000,RBU48487,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu48487,,0,1
,,0,94,Puurs,2,2870,3550000,RBU48490,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu48490,,0,1
,,0,92,Puurs,2,2870,3250000,RBU48491,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu48491,,0,1
,,0,105,Puurs,2,2870,3150000,RBU48486,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu48486,,0,1
,2,0,97,Puurs,2,2870,2950000,RBU48485,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu48485,,0,1
,,1,78,Puurs,1,2870,2950000,RBU48488,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu48488,,0,1
,,0,78,Puurs,1,2870,2600000,RBU48489,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu48489,,0,1
,2,1,142,Puurs,3,2870,3880000,RBU28731,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/puurs/rbu28731,New,0,1
,3,1,141,Puurs,3,2870,3770880,RBU28735,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/puurs/rbu28735,New,0,1
,3,1,141,Puurs,3,2870,3761180,RBU28733,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/puurs/rbu28733,New,0,1
,2,1,142,Puurs,3,2870,3734500,RBU28734,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/puurs/rbu28734,New,0,1
,,0,96,Puurs,2,2870,3186860,RBU28742,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu28742,New,0,1
,,0,94,Puurs,2,2870,3186860,RBU28743,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu28743,New,0,1
,,0,96,Puurs,2,2870,3133750,RBU28736,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu28736,New,0,1
,,0,94,Puurs,2,2870,3098430,RBU28738,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu28738,New,0,1
,,0,90,Puurs,2,2870,2779660,RBU28741,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu28741,New,0,1
,,0,94,Puurs,2,2870,2765330,RBU28737,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu28737,New,0,1
,,0,90,Puurs,2,2870,2732540,RBU28739,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu28739,New,0,1
,,0,89,Puurs,2,2870,2704410,RBU28740,Apartment,https://immovlan.be/en/detail/apartment/for-sale/2870/puurs/rbu28740,New,0,1
,3,1,259,Destelbergen,3,9070,8050000,RBU61337,Residence,https://immovlan.be/en/detail/residence/for-sale/9070/destelbergen/rbu61337,New,0,1
,3,1,229,Destelbergen,3,9070,7750000,RBU61336,Residence,https://immovlan.be/en/detail/residence/for-sale/9070/destelbergen/rbu61336,New,0,1
,3,1,226,Destelbergen,3,9070,7680000,RBU61335,Residence,https://immovlan.be/en/detail/residence/for-sale/9070/destelbergen/rbu61335,New,0,1
,2,1,207,Breendonk,3,2870,4990000,RBS98587,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/breendonk/rbs98587,New,0,1
,2,1,207,Breendonk,3,2870,4940000,RBS98586,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/breendonk/rbs98586,New,0,1
,2,1,199,Breendonk,3,2870,4940000,RBS98589,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/breendonk/rbs98589,New,0,1
,3,1,190,Breendonk,3,2870,4490000,RBS98585,Residence,https://immovlan.be/en/detail/residence/for-sale/2870/breendonk/rbs98585,New,0,1
